,Fahrtnummer,Fahrzeugnummer,Buchungskreis,Abfahrtsdatum,Messung,Zug id,Abfahrtszeit,Ankunftszeit,Entfernung km,Passagieranzahl,Abfahrtsbahnhof,Ankunftsbahnhof,grund
6180,1447629948.0,19.0,XXXX,2023-12-13,4107.09,1447629948.0,2024-06-16 04:13:43,2024-06-16 05:52:43,327,315,West Kevin,Port Stacytown,Buchungskreis could not be converted to numeric
6181,1447629948.0,20.0,XXXX,2023-12-13,4290.29,1447629948.0,2024-06-16 04:13:43,2024-06-16 05:52:43,327,315,West Kevin,Port Stacytown,Buchungskreis could not be converted to numeric
6284,1435625997.0,1.0,XXXX,2020-11-13,1883.65,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6285,1435625997.0,2.0,XXXX,2020-11-13,677.33,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6286,1435625997.0,3.0,XXXX,2020-11-13,3747.31,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6287,1435625997.0,4.0,XXXX,2020-11-13,2646.89,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6288,1435625997.0,5.0,XXXX,2020-11-13,2841.75,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6289,1435625997.0,6.0,XXXX,2020-11-13,1031.03,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6290,1435625997.0,7.0,XXXX,2020-11-13,4964.45,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6291,1435625997.0,8.0,XXXX,2020-11-13,1499.25,1435625997.0,2024-06-15 11:46:50,2024-06-15 12:31:50,444,348,Whiteside,New Angela,Buchungskreis could not be converted to numeric
6422,7324203205.0,2.0,XXXX,2020-01-04,1608.71,7324203205.0,2024-06-14 23:32:10,2024-06-15 02:50:10,308,346,Port Williamborough,West James,Buchungskreis could not be converted to numeric
6423,7324203205.0,3.0,XXXX,2020-01-04,3983.13,7324203205.0,2024-06-14 23:32:10,2024-06-15 02:50:10,308,346,Port Williamborough,West James,Buchungskreis could not be converted to numeric
6424,7324203205.0,4.0,XXXX,2020-01-04,3677.98,7324203205.0,2024-06-14 23:32:10,2024-06-15 02:50:10,308,346,Port Williamborough,West James,Buchungskreis could not be converted to numeric
6425,7324203205.0,5.0,XXXX,2020-01-04,561.92,7324203205.0,2024-06-14 23:32:10,2024-06-15 02:50:10,308,346,Port Williamborough,West James,Buchungskreis could not be converted to numeric
6812,4349475557.0,1.0,XXXX,2020-05-29,2829.25,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6813,4349475557.0,2.0,XXXX,2020-05-29,3432.47,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6814,4349475557.0,3.0,XXXX,2020-05-29,3899.86,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6816,4349475557.0,5.0,XXXX,2020-05-29,4083.88,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6817,4349475557.0,6.0,XXXX,2020-05-29,4809.57,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6818,4349475557.0,7.0,XXXX,2020-05-29,4671.28,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6819,4349475557.0,8.0,XXXX,2020-05-29,3590.52,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6820,4349475557.0,9.0,XXXX,2020-05-29,3215.76,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6821,4349475557.0,10.0,XXXX,2020-05-29,2767.27,4349475557.0,2024-06-02 23:44:04,2024-06-03 03:59:04,745,188,Joelport,Port Stephanie,Buchungskreis could not be converted to numeric
6877,9205479754.0,1.0,XXXX,2023-09-04,4090.18,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6878,9205479754.0,2.0,XXXX,2023-09-04,4635.24,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6879,9205479754.0,3.0,XXXX,2023-09-04,2600.63,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6880,9205479754.0,4.0,XXXX,2023-09-04,3715.04,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6882,9205479754.0,6.0,XXXX,2023-09-04,2660.36,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6883,9205479754.0,7.0,XXXX,2023-09-04,1735.15,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6884,9205479754.0,8.0,XXXX,2023-09-04,742.71,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6885,9205479754.0,9.0,XXXX,2023-09-04,4023.93,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
6886,9205479754.0,10.0,XXXX,2023-09-04,4392.47,9205479754.0,2024-06-11 20:19:14,2024-06-12 01:13:14,993,235,West Aaron,Port Leslie,Buchungskreis could not be converted to numeric
7101,2124477766.0,1.0,XXXX,2021-01-24,3672.38,2124477766.0,2024-06-25 17:58:57,2024-06-25 21:28:57,775,346,Emilyhaven,Harrisonchester,Buchungskreis could not be converted to numeric
7102,2124477766.0,2.0,XXXX,2021-01-24,711.64,2124477766.0,2024-06-25 17:58:57,2024-06-25 21:28:57,775,346,Emilyhaven,Harrisonchester,Buchungskreis could not be converted to numeric
7473,3311367347.0,1.0,XXXX,2021-12-13,1349.47,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7474,3311367347.0,2.0,XXXX,2021-12-13,4963.14,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7475,3311367347.0,3.0,XXXX,2021-12-13,3239.71,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7476,3311367347.0,4.0,XXXX,2021-12-13,2980.77,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7477,3311367347.0,5.0,XXXX,2021-12-13,1006.4,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7478,3311367347.0,6.0,XXXX,2021-12-13,2542.48,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7479,3311367347.0,7.0,XXXX,2021-12-13,1858.31,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7480,3311367347.0,8.0,XXXX,2021-12-13,1399.1,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7481,3311367347.0,9.0,XXXX,2021-12-13,676.72,3311367347.0,2024-06-07 20:40:03,2024-06-08 00:29:03,132,465,Port Michaelbury,Port Billyside,Buchungskreis could not be converted to numeric
7489,9794156497.0,1.0,XXXX,2021-05-20,1950.18,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7490,9794156497.0,2.0,XXXX,2021-05-20,3250.34,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7491,9794156497.0,3.0,XXXX,2021-05-20,2918.98,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7492,9794156497.0,4.0,XXXX,2021-05-20,3979.65,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7493,9794156497.0,5.0,XXXX,2021-05-20,2388.09,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7494,9794156497.0,6.0,XXXX,2021-05-20,2673.01,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7495,9794156497.0,7.0,XXXX,2021-05-20,1730.9,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7496,9794156497.0,8.0,XXXX,2021-05-20,4080.57,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7497,9794156497.0,9.0,XXXX,2021-05-20,3995.13,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7498,9794156497.0,10.0,XXXX,2021-05-20,2010.36,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7499,9794156497.0,11.0,XXXX,2021-05-20,2842.54,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7500,9794156497.0,12.0,XXXX,2021-05-20,1811.42,9794156497.0,2024-06-23 06:04:16,2024-06-23 08:15:16,938,62,North Sharonfort,East Christopher,Buchungskreis could not be converted to numeric
7690,8722888044.0,1.0,XXXX,2021-10-16,637.36,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7691,8722888044.0,2.0,XXXX,2021-10-16,4524.18,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7692,8722888044.0,3.0,XXXX,2021-10-16,3594.1,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7693,8722888044.0,4.0,XXXX,2021-10-16,537.29,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,truth,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7694,8722888044.0,5.0,XXXX,2021-10-16,4448.62,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7695,8722888044.0,6.0,XXXX,2021-10-16,4599.55,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7696,8722888044.0,7.0,XXXX,2021-10-16,2848.11,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7697,8722888044.0,8.0,XXXX,2021-10-16,4630.81,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7698,8722888044.0,9.0,XXXX,2021-10-16,507.43,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7699,8722888044.0,10.0,XXXX,2021-10-16,585.28,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7700,8722888044.0,11.0,XXXX,2021-10-16,1696.32,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7701,8722888044.0,12.0,XXXX,2021-10-16,4316.74,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7702,8722888044.0,13.0,XXXX,2021-10-16,1949.48,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7703,8722888044.0,14.0,XXXX,2021-10-16,3265.89,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7704,8722888044.0,15.0,XXXX,2021-10-16,704.0,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7705,8722888044.0,16.0,XXXX,2021-10-16,3378.57,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7706,8722888044.0,17.0,XXXX,2021-10-16,899.69,8722888044.0,2024-05-29 10:08:12,2024-05-29 12:53:12,341,276,East Margaretborough,East Sharonfort,Buchungskreis could not be converted to numeric
7882,7337156795.0,1.0,XXXX,2023-06-11,3512.65,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7883,7337156795.0,2.0,XXXX,2023-06-11,4710.94,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7884,7337156795.0,3.0,XXXX,2023-06-11,1117.54,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7885,7337156795.0,4.0,XXXX,2023-06-11,3848.93,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7886,7337156795.0,5.0,XXXX,2023-06-11,1850.67,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7887,7337156795.0,6.0,XXXX,2023-06-11,504.52,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7888,7337156795.0,7.0,XXXX,2023-06-11,1861.35,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7889,7337156795.0,8.0,XXXX,2023-06-11,4954.7,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7890,7337156795.0,9.0,XXXX,2023-06-11,777.58,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7891,7337156795.0,10.0,XXXX,2023-06-11,3376.6,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7892,7337156795.0,11.0,XXXX,2023-06-11,2645.05,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7893,7337156795.0,12.0,XXXX,2023-06-11,1931.56,7337156795.0,2024-06-23 10:41:26,2024-06-23 11:31:26,710,412,Daniellemouth,Braunmouth,Buchungskreis could not be converted to numeric
7903,3672647772.0,1.0,XXXX,2021-09-06,3183.3,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7904,3672647772.0,2.0,XXXX,2021-09-06,1834.04,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7905,3672647772.0,3.0,XXXX,2021-09-06,1217.78,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7906,3672647772.0,4.0,XXXX,2021-09-06,3093.45,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7907,3672647772.0,5.0,XXXX,2021-09-06,4330.22,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7908,3672647772.0,6.0,XXXX,2021-09-06,3128.62,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7909,3672647772.0,7.0,XXXX,2021-09-06,1419.08,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
7910,3672647772.0,8.0,XXXX,2021-09-06,1257.31,3672647772.0,2024-06-13 22:29:29,2024-06-14 00:23:29,570,456,South Anthony,North Virginia,Buchungskreis could not be converted to numeric
8125,2261848533.0,1.0,XXXX,2021-08-13,1434.35,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8126,2261848533.0,2.0,XXXX,2021-08-13,1731.2,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8128,2261848533.0,4.0,XXXX,2021-08-13,1432.3,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8129,2261848533.0,5.0,XXXX,2021-08-13,3696.23,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8130,2261848533.0,6.0,XXXX,2021-08-13,1929.1,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8131,2261848533.0,7.0,XXXX,2021-08-13,3638.99,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8132,2261848533.0,8.0,XXXX,2021-08-13,2391.48,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8133,2261848533.0,9.0,XXXX,2021-08-13,3451.78,2261848533.0,2024-06-12 02:16:44,2024-06-12 03:44:44,544,298,Charlotteview,Huffhaven,Buchungskreis could not be converted to numeric
8249,957653728.0,1.0,XXXX,2021-05-30,1149.66,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8250,957653728.0,2.0,XXXX,2021-05-30,4862.03,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8251,957653728.0,3.0,XXXX,2021-05-30,2234.27,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8252,957653728.0,4.0,XXXX,2021-05-30,2125.64,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8253,957653728.0,5.0,XXXX,2021-05-30,3480.86,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8254,957653728.0,6.0,XXXX,2021-05-30,2771.27,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
8255,957653728.0,7.0,XXXX,2021-05-30,740.65,957653728.0,2024-06-04 11:16:35,2024-06-04 12:05:35,475,412,Odonnellland,Andrewborough,Buchungskreis could not be converted to numeric
